Time,State Index,Position-Az (Deg),Position-El (Deg),Position-Cl (Deg),Velocity-Az (D/Sec),Velocity-El (D/Sec),Velocity-Cl (D/Sec),Motor-Az (Amps),Motor-El (Amps),Motor-Cl (Amps),Target Error-Az (Deg),Target Error-El (Deg),Target Error-Cl (Deg),Sensor-Y-Tilt El(Deg),Sensor-X-Tilt Cl(Deg),Ref Error-Az (Deg),Ref Error-El (Deg),Ref Error-Cl (Deg),Display AGC,Background AGC,El Joint Angle,Cl Joint Angle,Sensor-Z-Enc Rel (Deg),Sensor-Z-Enc Total (Deg),Receiver Freq,Antenna Latitude (Deg),Antenna Longitude (Deg),Az Tracking Delta (Deg),El Tracking Delta (Deg),Cl Tracking Delta (Deg),Tracking,Targeting,Searching,Block Zone,Appr.Block Zone,Init.Done,Unwrap,At Target,Hw Task Time (mSec),Pass LogTime(mSec),Tracker Update_0(mSec)
2459306.105090,6,99.125900,10.021545,-0.010816,0.085420,0.255364,-0.044036,0.665243,0.106817,0.150132,-0.050262,0.008943,-0.010804,9.971532,0.034535,0.004855,-0.002392,-0.003098,727,727,9.975586,0.514788,98.909042,461.557617,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.338000,1.294000,0.216000
2459306.105101,6,99.227127,9.999150,0.002189,0.032818,-0.185029,0.016552,-0.669691,0.474460,-0.037551,0.050964,-0.013453,0.002200,9.992650,0.000182,0.001784,0.011565,0.005698,727,727,10.025810,0.521066,98.783073,461.431274,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.542000,1.294000,0.362000
2459306.105113,6,99.129234,10.022158,-0.008913,0.092963,0.076277,0.077605,0.585599,0.103658,0.086315,-0.046928,0.009555,-0.008901,9.884274,0.189426,-0.003047,0.005183,0.001487,727,727,10.057198,0.514788,98.909409,461.557617,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.052000,1.294000,0.218000
2459306.105125,6,99.226906,10.001938,0.005257,-0.030850,-0.145222,0.023299,-0.562633,0.436501,0.006417,0.050743,-0.010665,0.005268,9.976389,0.210825,-0.009753,0.017439,-0.001830,727,727,10.000702,0.508510,98.760948,461.409302,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.042000,1.294000,0.215000
2459306.105136,6,99.126320,10.024007,0.001968,0.043156,0.080039,0.048024,0.642088,0.109411,0.078397,-0.049843,0.011404,0.001979,9.994762,0.233689,-0.006942,0.007090,-0.006654,728,728,10.013252,0.502232,98.914680,461.563110,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.236000,1.294000,0.217000
2459306.105148,6,99.223656,10.002001,0.004510,-0.034371,-0.106974,0.002663,-0.430401,0.395642,-0.023067,0.047493,-0.010602,0.004521,10.020366,0.172874,-0.003797,0.005424,-0.012646,728,728,10.000702,0.502232,98.771896,461.420288,2282.500000,17.977131,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.705000,1.294000,0.361000
2459306.105159,6,99.125252,10.022900,-0.002366,-0.061240,0.096783,-0.035406,0.629132,0.085297,0.062290,-0.050911,0.010297,-0.002354,10.086362,0.259289,0.003284,0.002049,-0.005252,727,727,10.013252,0.508510,98.909218,461.557617,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.054000,1.294000,0.215000
2459306.105171,6,99.221199,10.006119,-0.000548,0.046235,-0.085679,0.076906,-0.574454,0.323248,0.026269,0.045036,-0.006484,-0.000537,10.115299,0.103443,0.004518,0.014391,0.007917,726,727,9.963036,0.521066,98.804718,461.453247,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.049000,1.294000,0.218000
2459306.105182,6,99.128761,10.026028,-0.012064,0.036387,0.125692,0.134922,0.650357,0.033500,0.150116,-0.047401,0.013425,-0.012053,9.977044,-0.002914,0.004556,0.005848,0.017215,726,727,9.988144,0.521066,98.909195,461.557617,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.159000,1.294000,0.218000
2459306.105194,6,99.224937,9.999160,-0.003726,0.050295,-0.220617,-0.021681,-0.453505,0.447271,-0.066620,0.048775,-0.013443,-0.003715,9.932184,-0.060575,-0.000209,0.005448,0.024445,727,727,9.969307,0.521066,98.771812,461.420288,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.630000,1.294000,0.219000
2459306.105205,6,99.128685,10.024220,-0.007613,0.021027,0.106047,0.035097,0.637200,0.018043,0.160931,-0.047478,0.011617,-0.007602,9.983565,-0.221914,-0.004455,-0.004874,0.012636,728,728,9.969307,0.508510,98.903572,461.552124,2282.500000,17.977127,67.136940,0.120102,0.000063,-0.000011,0,0,0,0,0,1,0,1,1.157000,1.294000,0.306000
